Id,Sales
616,4489.9805
617,8845.053
618,4430.7095
619,5031.9795
620,6780.676
621,6006.8994
622,4781.0825
623,5999.0205
624,6604.8413
625,9123.0625
626,9429.108
627,5718.8677
628,3882.4888
629,5694.824
630,5933.854
631,4831.605
632,6166.4062
633,6154.4897
634,10844.823
635,7473.1426
636,6441.5176
637,7637.6934
638,4870.9478
639,8675.303
640,6739.249
641,13022.394
642,5959.844
643,5235.017
644,5274.6294
645,4201.9106
646,6874.254
647,17738.115
648,4250.821
649,4697.0356
650,9783.211
651,6052.2476
652,7575.495
653,7795.793
654,6192.777
655,5092.419
656,4710.3706
657,9269.142
658,5730.4165
659,7259.704
660,7232.8047
661,4611.8433
662,6864.655
663,6013.297
664,3888.9456
665,8391.024
666,8473.929
667,4519.7075
668,7502.539
669,6826.341
670,4754.623
671,9036.661
672,6247.8003
673,7905.4736
674,4831.8726
675,4907.8384
676,6215.904
677,4423.425
678,7624.883
679,4154.253
680,5942.945
681,4716.4443
682,5983.2944
683,6110.864
684,6911.208
685,6735.278
686,8217.233
687,5963.7114
688,6882.369
689,6534.173
690,8406.718
691,9352.02
692,6775.2646
693,3594.2144
694,5829.1406
695,7223.215
696,4201.221
697,10490.321
698,5738.353
699,6414.1245
700,10350.111
701,6822.1943
702,4421.2314
703,10597.663
704,9223.415
705,5224.202
706,8826.756
707,10203.87
708,5991.8438
709,5052.719
710,6707.755
711,5320.212
712,5944.924
713,6951.404
714,4731.197
715,6174.705
716,7301.7036
717,6704.9214
718,7729.424
719,5958.6846
720,6780.592
721,4589.033
722,7594.493
723,6782.849
724,6260.7393
725,6469.435
726,7205.0767
727,9190.258
728,5601.927
729,5147.1484
730,6414.253
731,6978.8745
732,6330.6367
733,4480.542
734,4185.453
735,7329.3486
736,7402.0757
737,5296.8584
738,7751.5356
739,6057.3125
740,6312.764
741,5285.7046
742,3369.5825
743,6747.765
744,6132.1816
745,6607.3555
746,8402.372
747,8460.539
748,4641.058
749,8348.539
750,4037.1738
751,3184.6418
752,7725.422
753,11613.728
754,7805.197
755,7077.475
756,4649.8584
757,6482.8335
758,8569.324
759,6226.3237
760,8456.675
761,4944.9287
762,4448.339
763,5248.797
764,5491.1777
765,5363.563
766,5244.648
767,4894.132
768,4162.035
769,6481.3804
770,6637.1377
771,5503.5107
772,6101.4404
773,6983.0425
774,5805.5527
775,5878.1123
776,8946.945
777,7368.721
778,5710.795
779,3710.5007
780,11200.5
781,6575.179
782,5561.4375
783,8429.15
784,7740.0254
785,7294.638
786,5698.095
787,7274.6484
788,9358.792
789,13364.869
790,5309.54
791,4713.323
792,5340.101
793,6733.158
794,5786.3857
795,7119.093
796,8775.542
797,5876.6826
798,4118.984
799,5891.0615
800,8339.848
801,4683.2075
802,7432.1914
803,4041.2002
804,7026.591
805,7666.742
806,7080.453
807,8527.88
808,6055.591
809,4270.638
810,6521.365
811,7118.305
812,8694.421
813,7253.2466
814,7793.9863
815,6195.4355
816,4581.3965
817,9049.262
818,4569.643
819,9143.395
820,6251.5137
821,4180.0107
822,6758.922
823,6217.1553
824,7562.5293
825,8331.619
826,4533.313
827,4536.0854
828,7617.861
829,8242.155
830,9432.517
831,5127.088
832,6339.0957
833,6076.71
834,6565.2964
835,5709.8037
836,9536.155
837,8229.877
838,10762.515
839,4200.059
840,5762.679
841,9674.6
842,8374.642
843,5296.611
844,10259.152
845,6204.543
846,5525.118
847,5256.1567
848,5010.4795
849,5274.5586
850,6078.2754
851,4673.782
852,4892.8623
853,8625.996
854,6628.6157
855,21243.227
856,6761.4233
857,4242.549
858,8111.8423
859,9402.212
860,7088.859
861,7397.446
862,5942.8486
863,8541.71
864,8590.863
865,5893.9
866,5707.8267
867,6792.4243
868,8480.033
869,7349.8535
870,8473.557
871,5887.4326
872,4918.585
873,5574.423
874,10300.282
875,10759.354
876,10642.505
877,7857.6855
878,4303.714
879,5850.2456
880,4606.7695
881,8036.227
882,11475.533
883,9849.544
884,6069.5967
885,5606.064
886,4448.2456
887,5906.771
888,11394.587
889,6503.1655
890,4972.5186
891,5309.8594
892,8714.529
893,3713.3474
894,7715.1426
895,4400.2783
896,6791.654
897,6794.427
898,5702.1895
899,7587.007
900,7146.3125
901,5725.1333
902,6882.435
903,7379.4614
904,11248.524
905,5672.4233
906,8770.263
907,7777.7227
908,9021.624
909,6528.1553
910,9621.549
911,5009.9873
912,4947.4717
913,6608.049
914,5651.2534
915,9179.307
916,7721.113
917,5840.6836
918,7255.246
919,6930.285
920,9691.833
921,4004.843
922,14354.001
923,5099.385
924,6266.7915
925,8876.99
926,5064.406
927,6626.9277
928,6230.8745
929,7450.1123
930,5636.535
931,5837.013
932,7517.051
933,7907.7812
934,7898.751
935,5321.8154
936,7281.493
937,11491.71
938,6726.842
939,4809.139
940,6379.779
941,6046.039
942,6135.5576
943,7508.452
944,4043.676
945,8318.279
946,6507.8257
947,7251.0195
948,7678.1875
949,4405.9404
950,5498.3794
951,5404.9263
952,8372.797
953,8279.96
954,5149.2456
955,4823.491
956,7091.0703
957,5992.8896
958,6796.786
959,7508.982
960,6644.6626
961,7896.95
962,5833.0005
963,4520.2466
964,7041.237
965,7547.073
966,8407.937
967,8316.931
968,7999.6113
969,5755.9663
970,8914.382
971,6444.203
972,7436.34
973,8751.612
974,6179.2944
975,10830.487
976,7694.661
977,7687.0615
978,5798.53
979,7370.4927
980,8050.919
981,6734.6675
982,4063.5898
983,5531.219
984,8185.7715
985,5552.0933
986,4557.5674
987,8675.609
988,7104.3667
989,5772.3506
990,6419.5776
991,5582.5586
992,7651.0073
993,7348.837
994,7086.513
995,5607.8184
996,5403.9727
997,6498.069
998,3993.81
999,6105.224
1000,5420.4717
1001,8488.546
1002,7767.959
1003,6415.0117
1004,12220.157
1005,6466.468
1006,5173.1763
1007,11235.947
1008,7481.2373
1009,8560.403
1010,7767.47
1011,5319.481
1012,6281.8906
1013,5689.65
1014,8362.03
1015,12520.383
1016,5982.1987
1017,3404.2961
1018,5447.393
1019,9507.9375
1020,8753.223
1021,6492.1646
1022,7339.0723
1023,4981.89
1024,5519.177
1025,3390.2114
1026,5121.6377
1027,6194.26
1028,7442.797
1029,7446.219
1030,8115.5337
1031,7810.79
1032,9177.661
1033,7819.4814
1034,5132.94
1035,9777.063
1036,11629.435
1037,5955.861
1038,7842.1123
1039,5400.144
1040,6769.109
1041,4139.131
1042,7440.008
1043,5934.3237
1044,9437.898
1045,7429.718
1046,8372.525
1047,8031.3765
1048,5430.594
1049,9132.107
1050,19470.646
1051,10437.795
1052,5998.46
1053,3042.0703
1054,6237.2905
1055,8401.563
1056,5616.4634
1057,12441.746
1058,18987.49
1059,4214.3906
1060,5738.2656
1061,7833.859
1062,5552.7183
1063,9191.739
1064,6827.7666
1065,7841.215
1066,4846.8423
1067,6845.079
1068,5982.821
1069,7590.829
1070,9713.357
1071,6101.638
1072,5796.9424
1073,7382.242
1074,5567.982
1075,5404.6426
1076,7757.046
1077,5634.557
1078,5825.7334
1079,7852.973
1080,6327.6
1081,6439.067
1082,7203.0225
1083,7446.113
1084,8364.185
1085,7147.6895
1086,7778.665
1087,5970.4785
1088,3935.1257
1089,6585.8247
1090,7067.2217
1091,6195.205
1092,4613.4624
1093,9297.448
1094,7182.1187
1095,10014.319
1096,7328.6357
1097,5796.2627
1098,5245.3237
1099,4686.966
1100,9691.121
1101,5102.995
1102,7874.8447
1103,15566.07
1104,7418.799
1105,6622.915
1106,5174.1436
1107,4777.1533
1108,6899.392
1109,4184.99
1110,6088.633
1111,10695.856
1112,5215.0015
1113,16396.865
1114,14715.288
1115,4723.2607
1116,7187.999
1117,6127.259
1118,7040.498
1119,5962.2437
1120,10531.815
1121,7618.5513
1122,10271.86
1123,5072.721
1124,7599.957
1125,5044.3257
1126,8387.695
1127,6747.7266
1128,6234.174
1129,6379.487
1130,6232.105
1131,8546.266
1132,9319.83
1133,5971.8228
1134,10774.438
1135,6346.0894
1136,10140.633
1137,5896.1094
1138,5718.524
1139,5765.379
1140,11277.152
1141,6109.7974
1142,7439.0073
1143,6892.0586
1144,9208.253
1145,4533.672
1146,8547.545
1147,7042.4053
1148,4151.622
1149,15182.014
1150,17487.28
1151,7418.5015
1152,7047.304
1153,9649.063
1154,11071.751
1155,11799.862
1156,5694.574
1157,8058.901
1158,5874.9175
1159,8289.83
1160,4005.0723
1161,6494.8096
1162,5887.0225
1163,5919.3765
1164,7877.3237
1165,5739.7324
1166,5116.974
1167,7070.3164
1168,4041.3198
1169,4928.819
1170,6145.5146
1171,7382.749
1172,9058.5625
1173,8082.3945
1174,7490.0264
1175,6113.1436
1176,6312.3247
1177,11976.01
1178,7940.8936
1179,5626.2544
1180,5053.8184
1181,7954.8726
1182,4802.813
1183,7282.7153
1184,3481.0034
1185,6047.839
1186,8303.242
1187,6254.7944
1188,5324.2983
1189,8884.131
1190,9176.06
1191,12686.226
1192,6334.605
1193,9036.376
1194,3320.936
1195,5371.9033
1196,6549.76
1197,4513.469
1198,8708.663
1199,5358.2856
1200,5386.835
1201,9183.913
1202,11710.831
1203,7891.7627
1204,5667.0913
1205,5051.693
1206,9830.183
1207,7854.7183
1208,6578.435
1209,5178.765
1210,7180.6597
1211,9965.498
1212,4743.76
1213,6793.863
1214,8175.987
1215,8789.573
1216,13087.588
1217,5338.5938
1218,14184.568
1219,6602.58
1220,5227.7114
1221,3766.0227
1222,6422.2847
1223,6200.969
1224,5756.1147
1225,7111.478
1226,5260.139
1227,4725.406
1228,7266.625
1229,3844.0261
1230,7811.945
1231,7125.0166
1232,8119.529
1233,8943.806
1234,5459.378
1235,9206.031
1236,6489.001
1237,5713.252
1238,5948.5366
1239,5863.7876
1240,10885.02
1241,6657.293
1242,5010.4077
1243,8190.7305
1244,8791.72
1245,7433.2197
1246,6554.835
1247,8720.807
1248,5595.4546
1249,5929.633
1250,6241.528
1251,8332.144
1252,6386.5615
1253,6400.4717
1254,6202.8325
1255,5214.6035
1256,4078.4126
1257,5069.6157
1258,8277.339
1259,8671.134
1260,10357.548
1261,11481.204
1262,8052.224
1263,6077.0576
1264,5316.458
1265,10618.525
1266,10615.6
1267,8086.713
1268,8760.03
1269,8034.3955
1270,5995.457
1271,4061.9854
1272,10822.97
1273,7111.4717
1274,6604.558
1275,6312.5654
1276,3282.222
1277,12163.61
1278,6105.7134
1279,5746.1855
1280,5040.3623
1281,5852.3
1282,6759.7534
1283,9442.031
1284,6212.8633
1285,5499.145
1286,5087.4863
1287,4975.161
1288,3401.553
1289,7001.5503
1290,16986.506
1291,4600.867
1292,5739.585
1293,7522.459
1294,5738.906
1295,5479.1494
1296,5021.163
1297,4101.697
1298,7148.235
1299,7046.9478
1300,4439.0474
1301,9013.059
1302,6070.031
1303,5066.087
1304,9083.124
1305,8166.7275
1306,9610.131
1307,5848.951
1308,7560.9067
1309,5010.699
1310,5298.132
1311,17016.795
1312,10681.166
1313,6323.5454
1314,6013.165
1315,4847.7163
1316,6159.8047
1317,4595.341
1318,9524.248
1319,5347.6553
1320,5737.324
1321,7167.098
1322,4796.7925
1323,6713.996
1324,8005.2363
1325,7130.326
1326,7337.0215
1327,4247.752
1328,5737.264
1329,6602.8135
1330,9419.364
1331,8434.933
1332,6854.8667
1333,4746.747
1334,7734.4907
1335,6357.303
1336,5230.375
1337,7161.1123
1338,7241.5986
1339,6854.4414
1340,6477.573
1341,6601.6484
1342,6645.366
1343,5777.65
1344,7242.946
1345,6297.9033
1346,6523.879
1347,8603.811
1348,5913.18
1349,4813.577
1350,11415.897
1351,5945.6836
1352,3747.892
1353,8017.011
1354,9337.483
1355,10938.064
1356,5109.259
1357,6098.217
1358,6189.765
1359,8326.392
1360,5644.4604
1361,8926.191
1362,3428.148
1363,6201.2827
1364,6190.3027
1365,5802.508
1366,5390.366
1367,7207.015
1368,8486.676
1369,6254.46
1370,8423.838
1371,7235.758
1372,8893.541
1373,4889.839
1374,6733.5947
1375,7017.181
1376,7601.3486
1377,8535.65
1378,3802.4788
1379,8910.522
1380,6829.9424
1381,7494.357
1382,4941.6797
1383,4232.1484
1384,8277.915
1385,6819.657
1386,8724.151
1387,6306.848
1388,6582.2324
1389,7637.016
1390,6932.606
1391,7088.3657
1392,8451.264
1393,6382.4507
1394,9085.064
1395,11210.974
1396,7646.4766
1397,5199.485
1398,5798.806
1399,4373.4136
1400,3319.4475
1401,8659.729
1402,5582.0796
1403,8601.357
1404,4554.955
1405,6060.237
1406,5944.7534
1407,10547.919
1408,5302.738
1409,5249.017
1410,5853.3657
1411,7867.78
1412,4885.7544
1413,7596.949
1414,7680.8096
1415,8549.159
1416,7852.314
1417,6640.8228
1418,5604.9575
1419,4832.5728
1420,4657.147
1421,11102.904
1422,9549.817
1423,6903.9673
1424,14826.608
1425,6064.961
1426,5143.8013
1427,6424.1045
1428,8608.736
1429,10826.181
1430,7154.162
1431,7669.2725
1432,7848.9443
1433,9069.931
1434,6922.5557
1435,5594.499
1436,4927.305
1437,5046.8667
1438,4269.465
1439,5582.8677
1440,8716.898
1441,16438.846
1442,7072.3804
1443,5346.268
1444,8042.185
1445,4366.1772
1446,6271.342
1447,4104.8594
1448,8852.792
1449,6191.3184
1450,6113.0444
1451,13862.661
1452,11839.093
1453,5961.499
1454,6965.521
1455,3948.0674
1456,6257.5093
1457,5606.283
1458,8418.681
1459,4951.6973
1460,4349.6826
1461,6267.754
1462,5532.5117
1463,7368.0957
1464,7310.4146
1465,3539.7349
1466,7026.176
1467,8522.407
1468,7900.981
1469,5379.995
1470,4763.184
1471,8422.552
1472,4709.3774
1473,9216.425
1474,4486.9663
1475,5088.9424
1476,6850.651
1477,6188.5137
1478,4816.4663
1479,6047.9077
1480,7149.026
1481,9750.505
1482,10110.579
1483,5680.009
1484,4004.8545
1485,5877.159
1486,6174.1396
1487,4875.8755
1488,6434.4375
1489,6336.7686
1490,11533.645
1491,8010.2393
1492,6390.126
1493,8177.866
1494,5091.6567
1495,8936.072
1496,7069.777
1497,13838.87
1498,6047.712
1499,5431.9673
1500,5670.6924
1501,4129.346
1502,7274.225
1503,18851.277
1504,4887.442
1505,4630.4277
1506,9834.131
1507,6418.935
1508,7864.6064
1509,8025.8174
1510,6440.67
1511,5065.8164
1512,4666.174
1513,9703.792
1514,6089.76
1515,7473.5635
1516,7668.914
1517,4987.315
1518,7350.274
1519,6097.2573
1520,4125.252
1521,8788.769
1522,8587.815
1523,4755.1855
1524,7387.9126
1525,6503.9224
1526,4841.824
1527,9063.695
1528,6095.6987
1529,7488.4404
1530,4790.487
1531,5166.4106
1532,7218.9443
1533,4288.0273
1534,7895.7
1535,4885.354
1536,6219.664
1537,4804.884
1538,6164.877
1539,6448.778
1540,6907.096
1541,6777.2876
1542,8270.662
1543,6007.9595
1544,7359.211
1545,7217.829
1546,9826.846
1547,9664.961
1548,7029.2456
1549,3156.4165
1550,6077.5156
1551,7475.6523
1552,4798.655
1553,10878.564
1554,5896.9307
1555,6697.475
1556,10870.091
1557,6683.2764
1558,4583.486
1559,11013.961
1560,9498.186
1561,5555.245
1562,9413.481
1563,9773.502
1564,5906.7314
1565,5668.4697
1566,6851.0557
1567,5747.8247
1568,6170.201
1569,7012.2163
1570,4819.959
1571,6595.241
1572,7339.7515
1573,6891.1714
1574,8111.7495
1575,6174.8755
1576,7244.991
1577,4226.948
1578,7671.094
1579,7077.2256
1580,5999.6904
1581,6767.979
1582,7380.3623
1583,9447.923
1584,5769.384
1585,5576.917
1586,6190.3735
1587,7090.5093
1588,6764.92
1589,4718.3433
1590,4334.9243
1591,8841.932
1592,7331.1943
1593,5719.877
1594,7934.0728
1595,6099.392
1596,7564.8813
1597,5176.824
1598,3457.1597
1599,6936.4688
1600,6255.373
1601,6887.899
1602,9208.297
1603,9725.576
1604,4898.6997
1605,7610.751
1606,4482.1577
1607,3193.9124
1608,8019.237
1609,12823.298
1610,7429.045
1611,7526.564
1612,4794.6787
1613,6903.085
1614,9387.248
1615,6529.014
1616,8581.077
1617,5505.4326
1618,4680.3984
1619,5571.9507
1620,5463.2324
1621,5842.5444
1622,5611.291
1623,4960.301
1624,4422.632
1625,6953.7847
1626,7177.2227
1627,5751.828
1628,6339.3496
1629,7303.466
1630,6378.221
1631,6141.559
1632,9144.406
1633,7500.0273
1634,5366.8994
1635,3879.9822
1636,11620.465
1637,6428.1685
1638,5800.5044
1639,8615.636
1640,8737.083
1641,7678.0923
1642,5863.698
1643,7550.637
1644,10018.294
1645,14817.745
1646,5679.44
1647,5064.7534
1648,5092.633
1649,6823.7954
1650,5559.056
1651,8079.9976
1652,8739.625
1653,6205.4663
1654,4178.1294
1655,5997.1157
1656,8234.51
1657,4951.565
1658,7614.781
1659,4186.256
1660,7037.692
1661,8287.047
1662,7292.8433
1663,9468.093
1664,6435.309
1665,4324.7764
1666,6266.331
1667,7764.492
1668,8943.559
1669,7369.3047
1670,7660.7847
1671,6339.2227
1672,4615.897
1673,9420.919
1674,4594.2627
1675,9171.982
1676,6196.736
1677,4455.303
1678,7376.0625
1679,6331.6875
1680,8005.2744
1681,8993.368
1682,4626.066
1683,4726.889
1684,8106.861
1685,8703.175
1686,10071.302
1687,5403.0757
1688,6273.771
1689,6531.481
1690,6704.9214
1691,5618.43
1692,9561.055
1693,8435.149
1694,11680.122
1695,4652.5425
1696,6084.5806
1697,9778.64
1698,8412.637
1699,5540.116
1700,10589.277
1701,6668.084
1702,5220.82
1703,5170.7837
1704,5200.541
1705,5470.5903
1706,6644.016
1707,4950.932
1708,5056.764
1709,9429.675
1710,6649.405
1711,21863.664
1712,6560.514
1713,4632.3403
1714,9040.885
1715,11103.307
1716,8200.588
1717,8266.072
1718,6706.5845
1719,8519.993
1720,9318.248
1721,6632.91
1722,6506.2427
1723,7507.664
1724,9410.52
1725,8213.864
1726,9435.855
1727,7207.7573
1728,5750.989
1729,6415.44
1730,11342.542
1731,11850.514
1732,11955.193
1733,9018.812
1734,5546.9106
1735,6166.4824
1736,5147.227
1737,8906.02
1738,13230.46
1739,10496.426
1740,7129.306
1741,6162.9487
1742,5089.146
1743,6425.6304
1744,11745.429
1745,7675.4053
1746,5331.759
1747,6152.001
1748,8897.224
1749,4168.4316
1750,8426.248
1751,5042.079
1752,7055.3813
1753,7520.249
1754,6188.9565
1755,8605.772
1756,7898.02
1757,6090.7354
1758,8151.3193
1759,7696.0557
1760,11946.941
1761,6276.9854
1762,9879.963
1763,7691.557
1764,10017.567
1765,7404.413
1766,11052.296
1767,6145.2446
1768,5923.2847
1769,7272.886
1770,6298.786
1771,10316.928
1772,8881.513
1773,6819.085
1774,8103.784
1775,7653.321
1776,10990.581
1777,4546.933
1778,15093.022
1779,5670.8545
1780,7281.4443
1781,9770.212
1782,5905.9204
1783,7533.5376
